lp,src,mt,ref,score,raw_score,annotators
gu-en,એને લોકભાષા બનાવવા માટે દેખાડાના કે સાંકેતિક પ્રયાસોને બદલે ગંભીરપણે પ્રયાસ કરવામાં આવે તો જ ગનીમત.,She has to make the lokabhaashhaa dekhaaDaanaa ga.mbhiirapaNe symbolic efforts are focused on that instead of trying to Ganimat....,This will only happen if genuine public effort is made instead of just paying lip service or just taking some symbolic action.,-0.756819921875933,58.0,1
gu-en,કોફી - ઠંડીની ઋતુમાં સામાન્ય રીતે કૉફી પર ડિસ્કાઉંટ મળી જાય છે.,Coffee - the winter season Diskaau.mTa on coffee.,"Coffee - In winter season usually, there is a discount on coffee.",-0.425325693056119,41.5,2
gu-en,આ વર્ષે ગોલ્ડ કોસ્ટમાં રમાયેલી કોમનવેલ્થ ગેમ્સમાં પણ ખેલાડીએ ગોલ્ડ પર કબજો કર્યો હતો.,"This year, as well as Commonwealth Games gold kosTamaa.m khelaaDiie games played on the gold.",The player also won the gold in the Commonwealth Games held in the Gold Coast earlier this year.,-0.412587430457278,43.0,2
gu-en,ત્યારબાદ તેને પોતાના પીએનાઅર અને ટ્રેન નંબર અને કેપ્ચા કોડ સબમિટ કરવું પડશે.,Then he and his piienaaara kepchaa code on the train and the number will have to do.,Then they will have to submit their PNR and train number and captcha code.,-0.270538511681123,44.0,2
gu-en,"Oppo Find X સ્નેપડ્રેગન 845 પ્રોસેસર, 6/8 જીબી રેમ અને વર્ટિકલ ડ્યુઅલ રીઅર કેમેરો બેકમાં છે.","Oppo Find X snepaDregana 845 processor, 6 / 8 jiibii are primarily designed and vertical dual riiara bekamaa.m camera.","Oppo Find X Snapdragon 845 processor, 6/8 GB RAM and Vertical Dual Rear Camera are on the back.",0.029083723820044,58.5,4
gu-en,કોઈ વ્યક્તિ કે ગ્રુપ દ્વારા વિસ્ફોટની જવાબદારી લેવામાં આવી નથી.,No person or group has taken responsibility for the bombings.,No person or group has taken responsibility for the blast.,0.996712550532599,91.0,2
gu-en,આ કારણે જ જોવા મળ્યું કે પક્ષીઓ બહુ નીચે ઉડી રહ્યા હતા.,"Because of this, found that the birds are a very down.","As a result, many birds were observed flying very low.",-0.804353126681216,34.5,2
gu-en,રાજસ્થાનની સરકાર ભાજપનાં વડાપ્રધાન પદનાં ઉમેદવાર નરેન્દ્ર મોદીની જીવનકથાનો શાળાનાં પાઠ્યક્રમમાં સમાવેશ કરશે.,The state government of Prime Minister Narendra Modi's jiiwanakathaano padanaa.m candidate will include the school's syllabus.,Rajasthan government will include BJP's Prime Ministerial candidate Narendra Modi's story of life in school syllabus.,-0.790567271740393,35.0,2
gu-en,આ કોઈ એશિયન કલાકારનું અત્યાર સુધી વેચાયેલું સૌથી મોંઘુ ઓઈલ પેઈન્ટિંગ છે.,This was no Asian kalaakaaranu.m by far the most expensive oil peiinTi.mga wechaayelu.m.,This is the most expensive oil painting ever sold by an Asian artist.,-0.36250365156593,43.0,2
gu-en,6825 ટનનું આ જહાજ ગઇ કાલે પશ્ચિમી બંદર ઇંચિયોનથી રવાના થયુ હતુ.,Tomorrow the ship 6825 Tananu.m i.mchiyonathii was set out in the Western port.,This 6825 ton ship departed from Western Port in Incheon yesterday.,-1.09752265363543,27.5,2
gu-en,કોહલીએ પણ નિરાશ કર્યા નહતા અને સેલ્ફી લેવા દીધી હતી.,Kohli also have disappointed nahataa selfii and was heading.,Kohli did not disappoint them and allowed them to take selfies.,-0.710816598283436,34.0,2
gu-en,જેને કારણે છેલા બે વર્ષમં ડેટાના ભાવમાં ખૂબ કમી આવી છે અને કોલિંગ લગભગ અનલિમિટેડ થઈ ગઈ છે.,As a result of which the two warshhama.m Chelaa prices of data and a lot about koli.mga analimiTeDa.,"As a result, the data prices have significantly dropped in the last two years and the number of minutes has become almost unlimited",-1.07343919611275,25.0,2
gu-en,પીએમ મોદી સાંજે 5 વાગ્યે સભાને સંબોધન કરશે.,Narendra Modi will be addressing the House at 5: 30 in the evening.,PM Modi will address the meeting at 5 PM.,0.836573232747735,98.0,1
gu-en,હવે પોલીસ માટે મોટો સવાલ એ હતો કે આ પક્ષીઓના શરીરમાં નશીલી વસ્તુઓ કેવી રીતે આવી?,The big question now for the police that it was the body of how such an addictive things?,Now the big question for the police was to explain how these birds became intoxicated?,0.697151331718164,94.5,2
gu-en,જેનાથી પેટ્રો પેદાશમાં ક્રાંતિ આવશે.,PeTro product which will be a revolution.,Which will revolutionize the petrol product,0.517894601823001,90.0,1
gu-en,રશિયા પર લાગેલા આરોપ,Accused laagelaa on Russia,The accusations made against Russia,0.796738403882143,97.0,1
gu-en,"નાગજીભાઈના આપઘાત કરતાં પહેલા લખેલી સ્યૂસાઈડ નોટ મળી આવી છે, જેમાં લખ્યું છે કે, દેવું વધી જતા ઉપરાંત કોઈને કહી શકાય એવી સ્થિતિ નહીં હોવાથી આપઘાત કર્યો હોવાનું જણાવાયું હતું.","Naagajiibhaaiinaa aapaghaata syuusaaiiDa notes written before is found, in which he wrote that, in addition to the increase in debt, can someone in such a position, not because aapaghaata stated.","The suicide note written before Nagajibhai's suicide has been found, in which he stated that besides increasing pressure of debt, he could not talk about it with anyone and thus he had to commit suicide.",-0.019998349874377,72.0,2
gu-en,"આજે અમે લાવ્યા છીએ એક સરળ અને ખાસ રેસિપિ, જેનાથી તમારા લચ્છા પરાઠાનાં પણ લેયર બનશે એકદમ રેસ્ટોરૉં જેવાં.","Today, we have a simple and we brought a special resipi, which will become your lachChaa paraaThaanaa.m layered also absolutely resTorॉ.m jewaa.m.","Today we bring a special and simple recipe, by which the layers of your Laccha parathas will also be flaky like those in restaurants.",-0.0618797108678365,71.0,2
gu-en,ત્યારબાદ તમારી સ્ક્રીન એક વાર પૂરી રીતે 360 ડિગ્રી પર ઘૂમી જશે.,"Then, once your screen on the 360 degrees will be ghuumii....","After that, your screen will rotate 360 degree once.",-0.52257468179589,60.0,1
gu-en,એ સતત મોબાઈલ એક્ટિવિટી પર નજર રાખી હતી.,It is a mobile ekTiwiTii kept a close eye on.,She constantly kept a watch on the mobile’s activity.,-0.4381412909512,66.0,1
gu-en,"એટલું જ નહીં, લગ્નની લાલચ આપી તેની સાથે શારીરિક સંબંધ બાંધ્યા હતા.","Not only this, offered with her life, the physical relationship.","And not only that, he even promised to marry her and had a physical relationship with her.",-1.03566372393508,51.0,1
gu-en,"વિદ્યાલયમાં માતા-પિતા સહિત સામાન્ય લોકોની ભીડ જમા થઈ ગઈ, જેમની સાથે ડીએમએ ઓડીએફ અને સ્વચ્છતા પર સીધો સંવાદ કર્યો અને કહ્યું કે સ્વસ્થ જીવન તમામને વહાલું છે.","The ordinary people, including widyaalayamaa.m parents in the crowd, with whom Diieme ODF and hygiene on the direct dialogue and said that healthy life wahaalu.m are.","In the school, crowds including parents of common people gathered, with whom the DM directly interacted about ODF and cleanliness and said that all must lead a healthy life.",-0.557645777547975,63.0,2
